x	y	id
512.71	435.902	15
509.584	496.766	16
513.01	562.688	17
502.688	611.042	18
513.127	692.612	19
508.387	750.298	20
512.523	816.081	21
569.213	142.97	22
568.662	208.209	23
569.211	272.253	24
567.679	338.611	25
569.224	401.378	26
568.509	464.171	27
569.106	528.229	28
569.111	592.798	29
569.118	657.639	30
441.795	167.086	0
448.032	226.952	1
443.1	297.269	2
454.812	348.572	3
453.302	415.747	4
449.825	479.272	5
457.102	532.721	6
447.693	582.592	7
450.997	641.611	8
451.581	707.233	9
452.202	773.174	10
512.408	180.215	11
504.396	257.807	12
510.003	314.191	13
512.515	375.008	14
512.988	435.895	15
509.834	496.752	16
513.288	562.685	17
502.877	610.888	18
513.404	692.612	19
508.627	750.233	20
512.795	816.026	21
569.491	142.979	22
568.94	208.222	23
569.489	272.262	24
567.945	338.632	25
569.502	401.38	26
568.786	464.154	27
569.382	528.208	28
569.388	592.774	29
569.395	657.616	30
441.943	167.321	0
448.237	227.139	1
443.253	297.5	2
455.068	348.681	3
453.547	415.878	4
450.041	479.394	5
457.379	532.739	6
447.89	582.476	7
451.222	641.448	8
451.809	707.075	9
452.436	773.026	10
512.681	180.267	11
504.608	257.984	12
510.264	314.287	13
512.784	375.076	14
513.265	435.912	15
510.088	496.735	16
513.566	562.682	17
503.065	610.734	18
513.682	692.612	19
508.866	750.169	20
513.068	815.972	21
569.768	142.987	22
569.217	208.236	23
569.767	272.272	24
568.211	338.653	25
569.78	401.382	26
569.064	464.136	27
569.659	528.187	28
569.665	592.751	29
569.671	657.593	30
442.239	167.792	0
448.647	227.514	1
443.561	297.963	2
455.58	348.898	3
454.036	416.141	4
450.473	479.636	5
457.934	532.776	6
448.284	582.242	7
451.672	641.122	8
452.266	706.758	9
452.905	772.728	10
513.226	180.372	11
505.032	258.339	12
510.785	314.479	13
513.335	375.139	14
513.818	435.945	15
510.596	496.709	16
514.121	562.675	17
503.441	610.427	18
514.238	692.612	19
509.345	750.04	20
513.612	815.863	21
570.323	143.005	22
569.772	208.262	23
570.322	272.292	24
568.744	338.695	25
570.335	401.386	26
569.618	464.101	27
570.212	528.145	28
570.218	592.703	29
570.225	657.547	30
442.387	168.027	0
448.852	227.701	1
443.715	298.194	2
455.835	349.007	3
454.281	416.272	4
450.688	479.757	5
458.211	532.794	6
448.481	582.125	7
451.897	640.959	8
452.494	706.599	9
453.14	772.58	10
513.499	180.424	11
505.245	258.517	12
511.046	314.575	13
513.605	375.207	14
514.095	435.963	15
510.852	496.692	16
514.399	562.672	17
503.63	610.273	18
514.515	692.612	19
509.584	749.975	20
513.885	815.808	21
570.601	143.013	22
570.05	208.276	23
570.599	272.301	24
569.01	338.716	25
570.613	401.388	26
569.895	464.084	27
570.489	528.124	28
570.495	592.679	29
570.502	657.523	30
442.683	168.497	0
449.263	228.076	1
444.022	298.657	2
456.347	349.224	3
454.771	416.534	4
451.12	480	5
458.765	532.831	6
448.874	581.892	7
452.347	640.634	8
452.95	706.282	9
453.609	772.282	10
514.045	180.529	11
505.669	258.872	12
511.567	314.766	13
514.134	375.376	14
514.641	436.062	15
511.361	496.666	16
514.955	562.665	17
504.006	609.966	18
515.071	692.611	19
510.063	749.846	20
514.429	815.699	21
571.156	143.031	22
570.604	208.302	23
571.155	272.321	24
569.543	338.759	25
571.168	401.392	26
570.45	464.049	27
571.042	528.082	28
571.048	592.632	29
571.055	657.477	30
442.831	168.732	0
449.468	228.263	1
444.176	298.888	2
456.602	349.333	3
455.016	416.666	4
451.336	480.121	5
459.043	532.849	6
449.071	581.775	7
452.572	640.471	8
453.178	706.124	9
453.844	772.133	10
514.317	180.582	11
505.882	259.049	12
511.828	314.862	13
514.396	375.468	14
514.909	436.135	15
511.604	496.657	16
515.233	562.662	17
504.195	609.813	18
515.349	692.611	19
510.302	749.781	20
514.702	815.644	21
571.434	143.039	22
570.882	208.315	23
571.432	272.331	24
569.809	338.78	25
571.446	401.394	26
570.727	464.031	27
571.318	528.06	28
571.325	592.608	29
571.332	657.454	30
443.127	169.202	0
449.878	228.638	1
444.484	299.35	2
457.114	349.55	3
455.505	416.928	4
451.767	480.364	5
459.597	532.885	6
449.465	581.542	7
453.022	640.145	8
453.634	705.807	9
454.313	771.836	10
514.863	180.687	11
506.306	259.404	12
512.349	315.054	13
514.935	375.574	14
515.463	436.159	15
512.073	496.634	16
515.788	562.655	17
504.571	609.506	18
515.904	692.611	19
510.781	749.652	20
515.246	815.535	21
571.989	143.057	22
571.437	208.342	23
571.987	272.35	24
570.341	338.822	25
572.002	401.398	26
571.281	463.996	27
571.871	528.018	28
571.879	592.561	29
571.886	657.408	30
443.275	169.437	0
450.083	228.825	1
444.638	299.582	2
457.369	349.658	3
455.75	417.059	4
451.983	480.485	5
459.874	532.904	6
449.662	581.425	7
453.247	639.982	8
453.862	705.648	9
454.548	771.687	10
515.136	180.739	11
506.519	259.581	12
512.61	315.15	13
515.209	375.622	14
515.74	436.15	15
512.314	496.618	16
516.066	562.652	17
504.76	609.352	18
516.182	692.611	19
511.02	749.588	20
515.519	815.481	21
572.267	143.065	22
571.714	208.355	23
572.265	272.36	24
570.607	338.843	25
572.279	401.399	26
571.559	463.979	27
572.148	527.997	28
572.155	592.537	29
572.163	657.384	30
443.571	169.907	0
450.493	229.2	1
444.945	300.044	2
457.881	349.875	3
456.24	417.322	4
452.415	480.728	5
460.429	532.94	6
450.056	581.192	7
453.697	639.657	8
454.319	705.331	9
455.017	771.39	10
515.681	180.844	11
506.943	259.936	12
513.131	315.342	13
515.756	375.704	14
516.293	436.207	15
512.812	496.586	16
516.621	562.645	17
505.136	609.045	18
516.738	692.611	19
511.499	749.458	20
516.063	815.372	21
572.822	143.083	22
572.269	208.382	23
572.82	272.379	24
571.14	338.886	25
572.835	401.403	26
572.113	463.944	27
572.701	527.955	28
572.709	592.49	29
572.716	657.338	30
443.719	170.142	0
450.698	229.387	1
445.099	300.276	2
458.136	349.984	3
456.484	417.453	4
452.63	480.849	5
460.706	532.958	6
450.252	581.075	7
453.922	639.494	8
454.547	705.173	9
455.252	771.241	10
515.954	180.896	11
507.156	260.114	12
513.392	315.438	13
516.029	375.751	14
516.57	436.198	15
513.06	496.573	16
516.899	562.641	17
505.325	608.891	18
517.015	692.611	19
511.738	749.394	20
516.336	815.317	21
573.1	143.091	22
572.547	208.395	23
573.098	272.389	24
571.406	338.907	25
573.113	401.405	26
572.39	463.927	27
572.977	527.934	28
572.986	592.466	29
572.993	657.315	30
444.015	170.612	0
451.108	229.762	1
445.407	300.738	2
458.648	350.201	3
456.974	417.715	4
453.062	481.092	5
461.26	532.995	6
450.646	580.842	7
454.373	639.168	8
455.003	704.856	9
455.721	770.943	10
516.5	181.001	11
507.58	260.468	12
513.913	315.63	13
516.564	375.9	14
517.122	436.255	15
513.569	496.541	16
517.455	562.635	17
505.702	608.584	18
517.571	692.611	19
512.217	749.265	20
516.88	815.208	21
573.655	143.109	22
573.102	208.421	23
573.653	272.409	24
571.939	338.949	25
573.668	401.409	26
572.945	463.892	27
573.53	527.892	28
573.539	592.418	29
573.547	657.268	30
444.163	170.847	0
451.313	229.949	1
445.561	300.97	2
458.903	350.31	3
457.219	417.847	4
453.278	481.213	5
461.537	533.013	6
450.843	580.725	7
454.598	639.005	8
455.231	704.697	9
455.956	770.795	10
516.772	181.053	11
507.793	260.646	12
514.174	315.726	13
516.828	375.988	14
517.394	436.314	15
513.821	496.529	16
517.732	562.631	17
505.89	608.431	18
517.849	692.611	19
512.456	749.2	20
517.153	815.153	21
573.933	143.118	22
573.379	208.435	23
573.93	272.418	24
572.205	338.97	25
573.946	401.411	26
573.222	463.874	27
573.807	527.871	28
573.816	592.395	29
573.823	657.245	30
444.459	171.318	0
451.724	230.324	1
445.868	301.432	2
459.415	350.527	3
457.708	418.109	4
453.709	481.456	5
462.092	533.049	6
451.237	580.492	7
455.048	638.68	8
455.687	704.38	9
456.425	770.497	10
517.318	181.158	11
508.217	261.001	12
514.695	315.917	13
517.367	376.094	14
517.948	436.337	15
514.31	496.504	16
518.288	562.625	17
506.267	608.124	18
518.404	692.611	19
512.935	749.071	20
517.697	815.044	21
574.488	143.135	22
573.934	208.461	23
574.486	272.438	24
572.737	339.012	25
574.502	401.415	26
573.776	463.839	27
574.36	527.829	28
574.369	592.347	29
574.377	657.199	30
444.607	171.553	0
451.929	230.511	1
446.022	301.663	2
459.67	350.635	3
457.953	418.24	4
453.925	481.577	5
462.369	533.068	6
451.434	580.375	7
455.273	638.517	8
455.915	704.222	9
456.659	770.348	10
517.591	181.211	11
508.429	261.178	12
514.956	316.013	13
517.641	376.141	14
518.223	436.358	15
514.558	496.49	16
518.566	562.621	17
506.455	607.97	18
518.682	692.611	19
513.174	749.006	20
517.97	814.99	21
574.766	143.144	22
574.212	208.474	23
574.763	272.447	24
573.004	339.034	25
574.779	401.417	26
574.054	463.822	27
574.636	527.808	28
574.646	592.323	29
574.654	657.176	30
444.755	171.788	0
452.134	230.699	1
446.176	301.895	2
459.926	350.744	3
458.198	418.372	4
454.141	481.699	5
462.646	533.086	6
451.63	580.259	7
455.498	638.354	8
456.144	704.063	9
456.894	770.2	10
517.863	181.263	11
508.642	261.356	12
515.217	316.109	13
517.91	376.209	14
518.499	436.391	15
514.809	496.474	16
518.844	562.618	17
506.643	607.817	18
518.96	692.611	19
513.413	748.942	20
518.242	814.935	21
575.044	143.152	22
574.489	208.488	23
575.041	272.457	24
573.27	339.055	25
575.057	401.419	26
574.331	463.804	27
574.913	527.787	28
574.923	592.3	29
574.93	657.152	30
445.051	172.258	0
452.544	231.074	1
446.484	302.357	2
460.437	350.961	3
458.688	418.634	4
454.573	481.941	5
463.2	533.122	6
452.024	580.025	7
455.948	638.028	8
456.6	703.746	9
457.363	769.902	10
518.409	181.368	11
509.066	261.71	12
515.738	316.301	13
518.44	376.378	14
519.05	436.43	15
515.305	496.45	16
519.399	562.611	17
507.02	607.51	18
519.515	692.61	19
513.892	748.813	20
518.787	814.826	21
575.599	143.17	22
575.044	208.514	23
575.596	272.477	24
573.802	339.097	25
575.613	401.413	26
574.885	463.769	27
575.466	527.745	28
575.476	592.252	29
575.484	657.106	30
445.199	172.493	0
452.749	231.261	1
446.637	302.589	2
460.693	351.07	3
458.933	418.765	4
454.788	482.063	5
463.478	533.141	6
452.221	579.909	7
456.173	637.865	8
456.828	703.588	9
457.598	769.753	10
518.682	181.42	11
509.279	261.888	12
515.999	316.397	13
518.717	376.391	14
519.326	436.461	15
515.554	496.433	16
519.677	562.608	17
507.208	607.356	18
519.793	692.61	19
514.131	748.748	20
519.059	814.771	21
575.876	143.178	22
575.321	208.527	23
575.874	272.486	24
574.066	339.117	25
575.89	401.415	26
575.162	463.752	27
575.742	527.724	28
575.753	592.228	29
575.761	657.083	30
445.495	172.963	0
453.159	231.636	1
446.945	303.051	2
461.204	351.287	3
459.422	419.028	4
455.22	482.306	5
464.032	533.177	6
452.615	579.675	7
456.623	637.54	8
457.284	703.271	9
458.067	769.456	10
519.227	181.525	11
509.703	262.243	12
516.52	316.589	13
519.26	376.507	14
519.878	436.513	15
516.057	496.404	16
520.232	562.601	17
507.585	607.049	18
520.349	692.61	19
514.61	748.619	20
519.604	814.662	21
576.432	143.196	22
575.876	208.554	23
576.429	272.506	24
574.596	339.16	25
576.446	401.419	26
575.717	463.717	27
576.295	527.681	28
576.306	592.181	29
576.314	657.036	30
445.643	173.198	0
453.364	231.823	1
447.099	303.282	2
461.46	351.396	3
459.667	419.159	4
455.436	482.427	5
464.309	533.195	6
452.812	579.559	7
456.848	637.377	8
457.512	703.112	9
458.302	769.307	10
519.5	181.578	11
509.916	262.42	12
516.781	316.685	13
519.526	376.587	14
520.151	436.562	15
516.308	496.39	16
520.51	562.598	17
507.774	606.896	18
520.626	692.61	19
514.849	748.554	20
519.876	814.608	21
576.709	143.204	22
576.154	208.567	23
576.706	272.516	24
574.862	339.181	25
576.724	401.421	26
575.994	463.699	27
576.571	527.66	28
576.583	592.157	29
576.591	657.013	30
445.939	173.668	0
453.774	232.198	1
447.407	303.745	2
461.971	351.613	3
460.157	419.422	4
455.867	482.67	5
464.864	533.232	6
453.205	579.325	7
457.298	637.051	8
457.969	702.795	9
458.771	769.01	10
520.046	181.682	11
510.34	262.775	12
517.302	316.877	13
520.067	376.688	14
520.705	436.582	15
516.804	496.363	16
521.066	562.591	17
508.15	606.589	18
521.182	692.61	19
515.328	748.425	20
520.421	814.499	21
577.265	143.222	22
576.709	208.594	23
577.262	272.535	24
575.394	339.224	25
577.279	401.425	26
576.549	463.664	27
577.124	527.618	28
577.137	592.11	29
577.145	656.967	30
446.087	173.903	0
453.979	232.385	1
447.56	303.976	2
462.227	351.721	3
460.401	419.553	4
456.083	482.791	5
465.141	533.25	6
453.402	579.208	7
457.523	636.888	8
458.197	702.637	9
459.006	768.861	10
520.318	181.735	11
510.553	262.952	12
517.563	316.973	13
520.341	376.735	14
520.981	436.602	15
517.054	496.348	16
521.344	562.588	17
508.339	606.435	18
521.46	692.61	19
515.567	748.36	20
520.693	814.444	21
577.542	143.23	22
576.986	208.607	23
577.539	272.545	24
575.661	339.245	25
577.557	401.427	26
576.826	463.647	27
577.401	527.597	28
577.413	592.086	29
577.422	656.944	30
446.383	174.373	0
454.39	232.76	1
447.868	304.439	2
462.738	351.938	3
460.891	419.815	4
456.514	483.034	5
465.695	533.287	6
453.796	578.975	7
457.974	636.563	8
458.653	702.32	9
459.475	768.563	10
520.864	181.84	11
510.977	263.307	12
518.084	317.164	13
520.876	376.884	14
521.535	436.623	15
517.559	496.32	16
521.899	562.581	17
508.716	606.128	18
522.015	692.61	19
516.046	748.231	20
521.238	814.335	21
578.098	143.248	22
577.541	208.634	23
578.094	272.564	24
576.193	339.287	25
578.113	401.43	26
577.38	463.612	27
577.954	527.555	28
577.967	592.038	29
577.975	656.897	30
446.531	174.608	0
454.595	232.947	1
448.022	304.67	2
462.994	352.047	3
461.136	419.946	4
456.73	483.155	5
465.972	533.305	6
453.993	578.858	7
458.199	636.4	8
458.881	702.161	9
459.709	768.415	10
521.137	181.892	11
511.189	263.485	12
518.345	317.26	13
521.153	376.897	14
521.811	436.651	15
517.815	496.303	16
522.177	562.578	17
508.904	605.975	18
522.293	692.61	19
516.285	748.166	20
521.51	814.28	21
578.375	143.256	22
577.819	208.647	23
578.372	272.574	24
576.459	339.308	25
578.39	401.432	26
577.657	463.594	27
578.23	527.534	28
578.244	592.015	29
578.252	656.874	30
446.679	174.843	0
454.8	233.134	1
448.176	304.902	2
463.25	352.156	3
461.381	420.078	4
456.946	483.276	5
466.25	533.323	6
454.189	578.742	7
458.424	636.237	8
459.109	702.003	9
459.944	768.266	10
521.409	181.944	11
511.402	263.662	12
518.605	317.356	13
521.427	376.944	14
522.087	436.67	15
518.07	496.289	16
522.455	562.574	17
509.093	605.821	18
522.571	692.61	19
516.525	748.102	20
521.782	814.226	21
578.653	143.265	22
578.096	208.66	23
578.649	272.584	24
576.725	339.329	25
578.668	401.434	26
577.935	463.577	27
578.507	527.513	28
578.52	591.991	29
578.529	656.851	30
446.975	175.314	0
455.21	233.509	1
448.483	305.364	2
463.761	352.373	3
461.87	420.34	4
457.377	483.519	5
466.804	533.36	6
454.583	578.508	7
458.874	635.911	8
459.565	701.685	9
460.413	767.969	10
521.955	182.049	11
511.826	264.017	12
519.127	317.548	13
521.962	377.093	14
522.637	436.75	15
518.578	496.261	16
523.01	562.568	17
509.469	605.515	18
523.126	692.61	19
517.003	747.972	20
522.327	814.117	21
579.208	143.283	22
578.651	208.687	23
579.205	272.603	24
577.266	339.374	25
579.224	401.444	26
578.489	463.542	27
579.06	527.471	28
579.074	591.943	29
579.082	656.805	30
447.123	175.549	0
455.415	233.696	1
448.637	305.595	2
464.017	352.481	3
462.115	420.471	4
457.593	483.64	5
467.081	533.378	6
454.78	578.392	7
459.099	635.749	8
459.793	701.527	9
460.648	767.82	10
522.228	182.102	11
512.039	264.194	12
519.388	317.644	13
522.226	377.18	14
522.914	436.738	15
518.825	496.25	16
523.288	562.564	17
509.658	605.361	18
523.404	692.61	19
517.243	747.908	20
522.599	814.062	21
579.486	143.291	22
578.928	208.7	23
579.482	272.613	24
577.535	339.396	25
579.501	401.451	26
578.766	463.524	27
579.336	527.45	28
579.35	591.92	29
579.359	656.781	30
447.419	176.019	0
455.825	234.071	1
448.945	306.058	2
464.528	352.699	3
462.605	420.734	4
458.025	483.883	5
467.635	533.414	6
455.174	578.158	7
459.549	635.423	8
460.25	701.21	9
461.117	767.522	10
522.773	182.207	11
512.463	264.549	12
519.909	317.836	13
522.777	377.24	14
523.466	436.787	15
519.328	496.219	16
523.843	562.558	17
510.035	605.054	18
523.96	692.609	19
517.721	747.778	20
523.144	813.953	21
580.041	143.309	22
579.483	208.726	23
580.037	272.632	24
578.079	339.44	25
580.057	401.453	26
579.321	463.489	27
579.889	527.408	28
579.904	591.872	29
579.913	656.735	30
447.567	176.254	0
456.03	234.259	1
449.099	306.289	2
464.784	352.807	3
462.85	420.865	4
458.24	484.004	5
467.913	533.433	6
455.371	578.042	7
459.774	635.26	8
460.478	701.051	9
461.352	767.374	10
523.046	182.259	11
512.676	264.727	12
520.17	317.932	13
523.047	377.308	14
523.742	436.819	15
519.581	496.204	16
524.121	562.554	17
510.223	604.901	18
524.237	692.609	19
517.961	747.714	20
523.416	813.898	21
580.319	143.317	22
579.761	208.74	23
580.315	272.642	24
578.348	339.461	25
580.334	401.448	26
579.598	463.472	27
580.166	527.387	28
580.181	591.848	29
580.19	656.712	30
447.863	176.724	0
456.44	234.633	1
449.406	306.752	2
465.295	353.024	3
463.339	421.128	4
458.672	484.247	5
468.467	533.469	6
455.764	577.808	7
460.224	634.934	8
460.934	700.734	9
461.821	767.076	10
523.591	182.364	11
513.1	265.082	12
520.691	318.124	13
523.576	377.476	14
524.293	436.855	15
520.079	496.18	16
524.677	562.547	17
510.6	604.594	18
524.793	692.609	19
518.439	747.584	20
523.961	813.789	21
580.874	143.335	22
580.316	208.766	23
580.87	272.662	24
578.88	339.502	25
580.89	401.452	26
580.152	463.437	27
580.719	527.345	28
580.734	591.801	29
580.743	656.665	30
448.012	176.959	0
456.645	234.821	1
449.56	306.983	2
465.551	353.133	3
463.584	421.259	4
458.888	484.368	5
468.744	533.487	6
455.961	577.692	7
460.449	634.771	8
461.162	700.576	9
462.056	766.927	10
523.864	182.416	11
513.313	265.259	12
520.952	318.22	13
523.853	377.489	14
524.57	436.885	15
520.33	496.163	16
524.955	562.544	17
510.789	604.441	18
525.071	692.609	19
518.678	747.52	20
524.233	813.735	21
581.152	143.343	22
580.593	208.779	23
581.148	272.671	24
579.146	339.523	25
581.168	401.454	26
580.43	463.419	27
580.995	527.323	28
581.011	591.777	29
581.02	656.642	30
448.308	177.429	0
457.056	235.195	1
449.868	307.446	2
466.062	353.35	3
464.074	421.521	4
459.319	484.611	5
469.299	533.524	6
456.355	577.458	7
460.9	634.446	8
461.618	700.259	9
462.525	766.63	10
524.41	182.521	11
513.737	265.614	12
521.473	318.412	13
524.397	377.603	14
525.122	436.935	15
520.834	496.133	16
525.51	562.537	17
511.165	604.134	18
525.626	692.609	19
519.157	747.391	20
524.778	813.626	21
581.707	143.361	22
581.148	208.806	23
581.703	272.691	24
579.678	339.566	25
581.723	401.457	26
580.984	463.384	27
581.548	527.281	28
581.564	591.73	29
581.574	656.596	30
448.456	177.664	0
457.261	235.383	1
450.021	307.677	2
466.318	353.459	3
464.318	421.653	4
459.535	484.732	5
469.576	533.542	6
456.552	577.342	7
461.125	634.283	8
461.847	700.1	9
462.759	766.481	10
524.683	182.573	11
513.95	265.791	12
521.734	318.508	13
524.662	377.684	14
525.395	436.983	15
521.086	496.119	16
525.788	562.534	17
511.354	603.981	18
525.904	692.609	19
519.396	747.326	20
525.05	813.571	21
581.985	143.369	22
581.426	208.819	23
581.981	272.701	24
579.944	339.587	25
582.001	401.459	26
581.261	463.367	27
581.825	527.26	28
581.841	591.706	29
581.85	656.573	30
448.752	178.134	0
457.671	235.757	1
450.329	308.14	2
466.829	353.676	3
464.808	421.915	4
459.967	484.975	5
470.13	533.579	6
456.945	577.108	7
461.575	633.957	8
462.303	699.783	9
463.229	766.184	10
525.228	182.678	11
514.375	266.146	12
522.255	318.7	13
525.203	377.784	14
525.949	437	15
521.583	496.092	16
526.343	562.527	17
511.731	603.674	18
526.46	692.609	19
519.875	747.197	20
525.595	813.462	21
582.54	143.387	22
581.981	208.846	23
582.536	272.72	24
580.477	339.629	25
582.557	401.463	26
581.816	463.332	27
582.378	527.218	28
582.395	591.659	29
582.404	656.526	30
448.9	178.369	0
457.876	235.945	1
450.483	308.371	2
467.085	353.784	3
465.053	422.046	4
460.182	485.096	5
470.407	533.597	6
457.142	576.992	7
461.8	633.794	8
462.531	699.625	9
463.463	766.035	10
525.501	182.731	11
514.587	266.324	12
522.516	318.796	13
525.477	377.83	14
526.225	437.019	15
521.834	496.077	16
526.621	562.524	17
511.919	603.521	18
526.737	692.609	19
520.114	747.132	20
525.867	813.407	21
582.818	143.395	22
582.258	208.859	23
582.813	272.73	24
580.743	339.65	25
582.834	401.465	26
582.093	463.314	27
582.654	527.197	28
582.671	591.635	29
582.681	656.503	30
449.196	178.839	0
458.286	236.319	1
450.791	308.833	2
467.596	354.002	3
465.542	422.309	4
460.614	485.339	5
470.962	533.633	6
457.536	576.758	7
462.25	633.469	8
462.987	699.308	9
463.933	765.737	10
526.046	182.836	11
515.012	266.678	12
523.037	318.987	13
526.013	377.979	14
526.774	437.098	15
522.339	496.048	16
527.177	562.517	17
512.296	603.214	18
527.293	692.609	19
520.593	747.003	20
526.412	813.298	21
583.373	143.413	22
582.813	208.885	23
583.368	272.75	24
581.283	339.695	25
583.39	401.474	26
582.647	463.28	27
583.207	527.155	28
583.225	591.587	29
583.234	656.457	30
449.344	179.075	0
458.491	236.507	1
450.944	309.065	2
467.852	354.11	3
465.787	422.44	4
460.83	485.461	5
471.239	533.652	6
457.733	576.642	7
462.475	633.306	8
463.215	699.149	9
464.167	765.589	10
526.319	182.888	11
515.224	266.856	12
523.298	319.083	13
526.276	378.066	14
527.052	437.084	15
522.586	496.037	16
527.454	562.514	17
512.485	603.061	18
527.571	692.609	19
520.832	746.938	20
526.684	813.244	21
583.651	143.421	22
583.09	208.899	23
583.646	272.759	24
581.552	339.717	25
583.668	401.47	26
582.925	463.262	27
583.484	527.134	28
583.501	591.564	29
583.511	656.433	30
449.64	179.545	0
458.901	236.881	1
451.252	309.527	2
468.363	354.327	3
466.277	422.702	4
461.261	485.703	5
471.793	533.688	6
458.127	576.408	7
462.925	632.98	8
463.672	698.832	9
464.636	765.291	10
526.865	182.993	11
515.649	267.211	12
523.819	319.275	13
526.828	378.125	14
527.604	437.132	15
523.088	496.005	16
528.01	562.508	17
512.862	602.754	18
528.126	692.609	19
521.311	746.809	20
527.229	813.134	21
584.206	143.439	22
583.645	208.925	23
584.201	272.779	24
582.085	339.757	25
584.223	401.474	26
583.479	463.227	27
584.037	527.092	28
584.055	591.516	29
584.065	656.387	30
449.788	179.78	0
459.106	237.069	1
451.406	309.759	2
468.619	354.436	3
466.522	422.834	4
461.477	485.825	5
472.071	533.706	6
458.323	576.292	7
463.15	632.817	8
463.9	698.674	9
464.871	765.142	10
527.137	183.045	11
515.861	267.388	12
524.08	319.371	13
527.097	378.192	14
527.88	437.162	15
523.342	495.99	16
528.288	562.504	17
513.05	602.601	18
528.404	692.608	19
521.55	746.744	20
527.501	813.08	21
584.484	143.447	22
583.923	208.939	23
584.479	272.789	24
582.351	339.779	25
584.501	401.475	26
583.756	463.21	27
584.313	527.071	28
584.332	591.492	29
584.341	656.364	30
449.936	180.015	0
459.311	237.256	1
451.56	309.99	2
468.875	354.544	3
466.767	422.965	4
461.693	485.946	5
472.348	533.725	6
458.52	576.175	7
463.375	632.655	8
464.128	698.515	9
465.106	764.994	10
527.41	183.098	11
516.073	267.566	12
524.34	319.467	13
527.363	378.273	14
528.154	437.21	15
523.594	495.976	16
528.566	562.501	17
513.239	602.448	18
528.682	692.608	19
521.789	746.679	20
527.774	813.025	21
584.761	143.456	22
584.2	208.952	23
584.756	272.798	24
582.617	339.8	25
584.779	401.477	26
584.034	463.192	27
584.59	527.05	28
584.608	591.469	29
584.618	656.341	30
450.232	180.485	0
459.722	237.631	1
451.867	310.453	2
469.386	354.762	3
467.256	423.227	4
462.124	486.189	5
472.902	533.761	6
458.914	575.941	7
463.825	632.329	8
464.584	698.198	9
465.575	764.696	10
527.956	183.202	11
516.498	267.92	12
524.862	319.659	13
527.904	378.372	14
528.708	437.224	15
524.091	495.948	16
529.121	562.494	17
513.616	602.141	18
529.237	692.608	19
522.268	746.55	20
528.318	812.916	21
585.317	143.474	22
584.755	208.978	23
585.312	272.818	24
583.15	339.842	25
585.334	401.481	26
584.588	463.157	27
585.143	527.008	28
585.162	591.421	29
585.172	656.294	30
450.38	180.72	0
459.927	237.818	1
452.021	310.684	2
469.642	354.87	3
467.501	423.359	4
462.34	486.31	5
473.179	533.779	6
459.111	575.825	7
464.05	632.166	8
464.812	698.04	9
465.81	764.547	10
528.229	183.255	11
516.71	268.098	12
525.122	319.755	13
528.178	378.418	14
528.983	437.243	15
524.343	495.933	16
529.399	562.491	17
513.805	601.988	18
529.515	692.608	19
522.507	746.485	20
528.591	812.862	21
585.594	143.482	22
585.033	208.992	23
585.589	272.828	24
583.416	339.864	25
585.612	401.483	26
584.865	463.14	27
585.419	526.987	28
585.439	591.397	29
585.449	656.271	30
450.676	181.19	0
460.337	238.193	1
452.329	311.146	2
470.153	355.087	3
467.991	423.621	4
462.771	486.553	5
473.734	533.816	6
459.505	575.591	7
464.501	631.84	8
465.268	697.723	9
466.279	764.25	10
528.774	183.36	11
517.135	268.453	12
525.644	319.947	13
528.713	378.566	14
529.533	437.321	15
524.849	495.904	16
529.954	562.484	17
514.182	601.682	18
530.071	692.608	19
522.986	746.356	20
529.135	812.753	21
586.149	143.5	22
585.588	209.018	23
586.144	272.847	24
583.948	339.906	25
586.167	401.487	26
585.42	463.105	27
585.972	526.944	28
585.992	591.35	29
586.002	656.225	30
450.824	181.425	0
460.542	238.38	1
452.483	311.378	2
470.409	355.196	3
468.235	423.752	4
462.987	486.674	5
474.011	533.834	6
459.701	575.475	7
464.726	631.677	8
465.496	697.564	9
466.513	764.101	10
529.047	183.412	11
517.347	268.63	12
525.905	320.043	13
528.977	378.654	14
529.804	437.384	15
525.096	495.893	16
530.232	562.481	17
514.37	601.528	18
530.348	692.608	19
523.225	746.291	20
529.408	812.698	21
586.427	143.508	22
585.865	209.031	23
586.422	272.857	24
584.214	339.927	25
586.445	401.489	26
585.697	463.087	27
586.249	526.923	28
586.269	591.326	29
586.279	656.201	30
451.12	181.895	0
460.952	238.755	1
452.79	311.84	2
470.92	355.413	3
468.725	424.015	4
463.419	486.917	5
474.565	533.871	6
460.095	575.241	7
465.176	631.352	8
465.953	697.247	9
466.983	763.804	10
529.592	183.517	11
517.772	268.985	12
526.426	320.235	13
529.516	378.757	14
530.357	437.398	15
525.576	495.867	16
530.788	562.474	17
514.747	601.222	18
530.904	692.608	19
523.703	746.162	20
529.953	812.589	21
586.982	143.526	22
586.42	209.058	23
586.977	272.876	24
584.747	339.97	25
587.001	401.493	26
586.251	463.052	27
586.802	526.881	28
586.822	591.279	29
586.833	656.155	30
451.268	182.13	0
461.157	238.942	1
452.944	312.072	2
471.176	355.522	3
468.97	424.146	4
463.634	487.038	5
474.842	533.889	6
460.292	575.125	7
465.401	631.189	8
466.181	697.089	9
467.217	763.655	10
529.865	183.569	11
517.984	269.162	12
526.687	320.331	13
529.79	378.803	14
530.633	437.416	15
525.823	495.851	16
531.065	562.471	17
514.936	601.069	18
